cell,r_center_cm,direction,mu_m,psi_ang_in
45,4.55000000e-01,1,-7.96666477e-01,4.99989885e-01
46,4.65000000e-01,1,-7.96666477e-01,4.99990094e-01
47,4.75000000e-01,1,-7.96666477e-01,4.99990302e-01
48,4.85000000e-01,1,-7.96666477e-01,4.99990512e-01
49,4.95000000e-01,1,-7.96666477e-01,4.99990722e-01
50,5.05000000e-01,1,-7.96666477e-01,4.99990932e-01
51,5.15000000e-01,1,-7.96666477e-01,4.99991143e-01
52,5.25000000e-01,1,-7.96666477e-01,4.99991353e-01
53,5.35000000e-01,1,-7.96666477e-01,4.99991564e-01
54,5.45000000e-01,1,-7.96666477e-01,4.99991775e-01
55,5.55000000e-01,1,-7.96666477e-01,4.99991986e-01
56,5.65000000e-01,1,-7.96666477e-01,4.99992197e-01
57,5.75000000e-01,1,-7.96666477e-01,4.99992408e-01
58,5.85000000e-01,1,-7.96666477e-01,4.99992618e-01
59,5.95000000e-01,1,-7.96666477e-01,4.99992828e-01
60,6.05000000e-01,1,-7.96666477e-01,4.99993038e-01
61,6.15000000e-01,1,-7.96666477e-01,4.99993247e-01
62,6.25000000e-01,1,-7.96666477e-01,4.99993455e-01
63,6.35000000e-01,1,-7.96666477e-01,4.99993663e-01
64,6.45000000e-01,1,-7.96666477e-01,4.99993870e-01
65,6.55000000e-01,1,-7.96666477e-01,4.99994076e-01
66,6.65000000e-01,1,-7.96666477e-01,4.99994281e-01
67,6.75000000e-01,1,-7.96666477e-01,4.99994486e-01
68,6.85000000e-01,1,-7.96666477e-01,4.99994689e-01
69,6.95000000e-01,1,-7.96666477e-01,4.99994891e-01
70,7.05000000e-01,1,-7.96666477e-01,4.99995091e-01
71,7.15000000e-01,1,-7.96666477e-01,4.99995291e-01
72,7.25000000e-01,1,-7.96666477e-01,4.99995489e-01
73,7.35000000e-01,1,-7.96666477e-01,4.99995685e-01
74,7.45000000e-01,1,-7.96666477e-01,4.99995880e-01
75,7.55000000e-01,1,-7.96666477e-01,4.99996073e-01
76,7.65000000e-01,1,-7.96666477e-01,4.99996264e-01
77,7.75000000e-01,1,-7.96666477e-01,4.99996454e-01
78,7.85000000e-01,1,-7.96666477e-01,4.99996641e-01
79,7.95000000e-01,1,-7.96666477e-01,4.99996827e-01
80,8.05000000e-01,1,-7.96666477e-01,4.99997010e-01
81,8.15000000e-01,1,-7.96666477e-01,4.99997192e-01
82,8.25000000e-01,1,-7.96666477e-01,4.99997371e-01
83,8.35000000e-01,1,-7.96666477e-01,4.99997547e-01
84,8.45000000e-01,1,-7.96666477e-01,4.99997722e-01
85,8.55000000e-01,1,-7.96666477e-01,4.99997893e-01
86,8.65000000e-01,1,-7.96666477e-01,4.99998062e-01
87,8.75000000e-01,1,-7.96666477e-01,4.99998228e-01
88,8.85000000e-01,1,-7.96666477e-01,4.99998391e-01
89,8.95000000e-01,1,-7.96666477e-01,4.99998551e-01
90,9.05000000e-01,1,-7.96666477e-01,4.99998708e-01
91,9.15000000e-01,1,-7.96666477e-01,4.99998862e-01
92,9.25000000e-01,1,-7.96666477e-01,4.99999012e-01
93,9.35000000e-01,1,-7.96666477e-01,4.99999159e-01
94,9.45000000e-01,1,-7.96666477e-01,4.99999302e-01
95,9.55000000e-01,1,-7.96666477e-01,4.99999440e-01
96,9.65000000e-01,1,-7.96666477e-01,4.99999574e-01
97,9.75000000e-01,1,-7.96666477e-01,4.99999703e-01
98,9.85000000e-01,1,-7.96666477e-01,4.99999827e-01
99,9.95000000e-01,1,-7.96666477e-01,4.99999943e-01
0,5.00000000e-03,2,-5.25532410e-01,4.99982321e-01
1,1.50000000e-02,2,-5.25532410e-01,4.99982397e-01
2,2.50000000e-02,2,-5.25532410e-01,4.99982487e-01
3,3.50000000e-02,2,-5.25532410e-01,4.99982582e-01
4,4.50000000e-02,2,-5.25532410e-01,4.99982680e-01
5,5.50000000e-02,2,-5.25532410e-01,4.99982781e-01
6,6.50000000e-02,2,-5.25532410e-01,4.99982885e-01
7,7.50000000e-02,2,-5.25532410e-01,4.99982993e-01
8,8.50000000e-02,2,-5.25532410e-01,4.99983103e-01
9,9.50000000e-02,2,-5.25532410e-01,4.99983216e-01
10,1.05000000e-01,2,-5.25532410e-01,4.99983333e-01
11,1.15000000e-01,2,-5.25532410e-01,4.99983452e-01
12,1.25000000e-01,2,-5.25532410e-01,4.99983575e-01
13,1.35000000e-01,2,-5.25532410e-01,4.99983701e-01
14,1.45000000e-01,2,-5.25532410e-01,4.99983829e-01
15,1.55000000e-01,2,-5.25532410e-01,4.99983961e-01
16,1.65000000e-01,2,-5.25532410e-01,4.99984096e-01
17,1.75000000e-01,2,-5.25532410e-01,4.99984234e-01
18,1.85000000e-01,2,-5.25532410e-01,4.99984375e-01
19,1.95000000e-01,2,-5.25532410e-01,4.99984519e-01
20,2.05000000e-01,2,-5.25532410e-01,4.99984665e-01
21,2.15000000e-01,2,-5.25532410e-01,4.99984815e-01
22,2.25000000e-01,2,-5.25532410e-01,4.99984967e-01
23,2.35000000e-01,2,-5.25532410e-01,4.99985123e-01
24,2.45000000e-01,2,-5.25532410e-01,4.99985281e-01
25,2.55000000e-01,2,-5.25532410e-01,4.99985442e-01
26,2.65000000e-01,2,-5.25532410e-01,4.99985605e-01
27,2.75000000e-01,2,-5.25532410e-01,4.99985771e-01
28,2.85000000e-01,2,-5.25532410e-01,4.99985940e-01
29,2.95000000e-01,2,-5.25532410e-01,4.99986111e-01
30,3.05000000e-01,2,-5.25532410e-01,4.99986284e-01
31,3.15000000e-01,2,-5.25532410e-01,4.99986460e-01
32,3.25000000e-01,2,-5.25532410e-01,4.99986638e-01
33,3.35000000e-01,2,-5.25532410e-01,4.99986819e-01
34,3.45000000e-01,2,-5.25532410e-01,4.99987001e-01
35,3.55000000e-01,2,-5.25532410e-01,4.99987186e-01
36,3.65000000e-01,2,-5.25532410e-01,4.99987373e-01
37,3.75000000e-01,2,-5.25532410e-01,4.99987562e-01
38,3.85000000e-01,2,-5.25532410e-01,4.99987753e-01
39,3.95000000e-01,2,-5.25532410e-01,4.99987945e-01
40,4.05000000e-01,2,-5.25532410e-01,4.99988139e-01
